FAKE_IIN;FLREQUESTDATE;FLQUEUEDATE;FLCATEGORY;FLSUBCATEGORY;FLQUEUENUMBER;N_APPLICATIONS;IN_FL;ADDRESS_REGISTRATION_STATUS;REGION_APPLICANT;REAL_ESTATE_STATUS;DEAD_STATUS;N_CRITERIA_FAILED;STATUS_FAILED;SK_FAMILY_ID;FAMILY_CAT_NEW;CNT_MEM;SDU_LOAD_IN_DT
328811256866;2025-01-09 08:09:34;2021-06-26 08:09:34;Неполные семьи;Неполная семья;5071;3;ИИН есть в реестре ФЛ;Есть прописка;Алматы;Есть недвижимость;Живой;0;Соответствует;30737853;A;5;2025-06-04 11:44:34
568703729485;2025-02-20 15:51:21;2021-01-15 15:51:21;Госслужащие;Малообеспеченные;9618;2;ИИН есть в реестре ФЛ;Нет прописки;Жамбылская;Нет недвижимости;Умер;3;Частично соответствует;18003795;B;2;2025-05-28 21:19:23
447222876555;2024-12-25 03:15:52;2023-03-06 03:15:52;Социально-уязвимые;Лица с инвалидностью;1823;5;ИИН есть в реестре ФЛ;Есть прописка;Туркестанская;Нет недвижимости;Живой;0;Соответствует;28858839;B;9;2025-05-31 17:06:46
818107510463;2024-04-27 06:10:17;2023-12-25 06:10:17;Неполные семьи;Семьи с детьми-инвалидами;7833;1;ИИН есть в реестре ФЛ;Есть прописка;СКО;Нет недвижимости;Живой;0;Не соответствует;16598793;C;5;2025-06-05 11:33:12
882634493300;2024-03-21 22:35:51;2021-04-12 22:35:51;Госслужащие;Пенсионеры по возрасту;3641;1;ИИН есть в реестре ФЛ;Нет прописки;Алматы;Нет недвижимости;Живой;1;Частично соответствует;58014671;B;2;2025-06-12 23:01:24
290592545202;2025-04-15 00:54:44;2022-02-15 00:54:44;Неполные семьи;Неполная семья;3942;1;ИИН есть в реестре ФЛ;Есть прописка;СКО;Есть недвижимость;Умер;3;Соответствует;11633349;B;4;2025-05-31 07:40:30
946152082487;2023-12-15 13:31:50;2020-03-29 13:31:50;Госслужащие;Семьи с детьми-инвалидами;2787;3;ИИН есть в реестре ФЛ;Нет прописки;ЗКО;Есть недвижимость;Живой;2;Не соответствует;22831546;D;4;2025-06-05 18:11:49
515599846591;2024-05-04 02:21:35;2022-02-05 02:21:35;Пенсионеры;Неполная семья;2634;4;ИИН есть в реестре ФЛ;Нет прописки;Астана;Нет недвижимости;Живой;3;Соответствует;87087228;C;2;2025-06-05 05:17:35
732476182768;2024-10-24 10:27:22;2021-12-21 10:27:22;Пенсионеры;Неполная семья;688;2;ИИН есть в реестре ФЛ;Нет прописки;Алматинская;Нет недвижимости;Живой;0;Частично соответствует;75962762;D;4;2025-06-18 13:07:38
119965121695;2024-08-21 03:07:25;2022-08-18 03:07:25;Госслужащие;Малообеспеченные;1292;3;ИИН есть в реестре ФЛ;Есть прописка;Карагандинская;Нет недвижимости;Умер;0;Соответствует;30546800;A;3;2025-06-04 15:23:11
503728306343;2024-10-20 18:31:47;2024-02-20 18:31:47;Пенсионеры;Семьи с детьми-инвалидами;8620;4;ИИН есть в реестре ФЛ;Есть прописка;ЗКО;Нет недвижимости;Живой;0;Частично соответствует;60723493;D;9;2025-06-01 00:07:36
417615490514;2024-03-09 06:35:23;2023-02-10 06:35:23;Неполные семьи;Пенсионеры по возрасту;2844;5;ИИН есть в реестре ФЛ;Есть прописка;Туркестанская;Есть недвижимость;Живой;1;Не соответствует;98946951;D;7;2025-06-19 05:42:30
302917530292;2025-05-15 00:46:32;2023-01-29 00:46:32;Неполные семьи;Семьи с детьми-инвалидами;9428;5;ИИН есть в реестре ФЛ;Нет прописки;Абайская;Есть недвижимость;Умер;1;Частично соответствует;55566914;D;4;2025-06-11 13:54:58
183129272602;2024-03-17 23:52:54;2021-08-22 23:52:54;Пенсионеры;Семьи с детьми-инвалидами;983;4;ИИН есть в реестре ФЛ;Нет прописки;Жетысуская;Есть недвижимость;Умер;0;Соответствует;36036205;C;6;2025-05-27 11:42:05
691336416830;2024-12-03 06:27:12;2023-06-09 06:27:12;Пенсионеры;Малообеспеченные;3337;5;ИИН есть в реестре ФЛ;Нет прописки;Жетысуская;Нет недвижимости;Живой;2;Частично соответствует;48501561;B;9;2025-06-05 03:15:43
553450536517;2023-11-24 21:23:21;2021-08-29 21:23:21;Многодетные семьи;Лица с инвалидностью;9520;5;ИИН есть в реестре ФЛ;Нет прописки;Улытауская;Нет недвижимости;Умер;0;Соответствует;26796594;B;10;2025-06-18 22:33:00
830474975733;2025-03-20 12:07:22;2022-01-08 12:07:22;Социально-уязвимые;Неполная семья;2142;1;ИИН есть в реестре ФЛ;Есть прописка;Алматы;Нет недвижимости;Живой;1;Частично соответствует;15489872;B;3;2025-06-22 05:22:33
802463256501;2024-10-17 08:10:15;2021-09-10 08:10:15;Многодетные семьи;Неполная семья;5579;5;ИИН есть в реестре ФЛ;Нет прописки;ВКО;Нет недвижимости;Умер;2;Соответствует;68271157;A;10;2025-06-05 09:04:28
241606607325;2023-09-18 00:59:28;2019-08-29 00:59:28;Неполные семьи;Неполная семья;9929;2;ИИН есть в реестре ФЛ;Есть прописка;Костанайская;Нет недвижимости;Живой;0;Соответствует;19978643;D;6;2025-05-28 23:48:54
722985856324;2025-02-09 02:36:24;2021-08-03 02:36:24;Госслужащие;Пенсионеры по возрасту;7859;4;ИИН есть в реестре ФЛ;Нет прописки;Абайская;Нет недвижимости;Умер;3;Частично соответствует;63460385;D;9;2025-06-08 00:00:51
336882362649;2025-02-08 18:03:23;2021-04-29 18:03:23;Неполные семьи;Неполная семья;2988;2;ИИН есть в реестре ФЛ;Есть прописка;Костанайская;Нет недвижимости;Живой;0;Частично соответствует;12642495;A;4;2025-06-15 15:53:30
424575095659;2024-12-17 12:15:23;2024-08-11 12:15:23;Неполные семьи;Лица с инвалидностью;5004;3;ИИН есть в реестре ФЛ;Нет прописки;Мангистауская;Есть недвижимость;Живой;0;Соответствует;16080740;A;6;2025-06-23 10:22:40
780561691276;2024-07-25 10:51:54;2021-09-18 10:51:54;Многодетные семьи;Лица с инвалидностью;6678;3;ИИН есть в реестре ФЛ;Нет прописки;Карагандинская;Нет недвижимости;Умер;1;Частично соответствует;76334238;B;7;2025-06-07 14:01:40
112184489271;2024-05-25 11:20:24;2020-10-27 11:20:24;Госслужащие;Пенсионеры по возрасту;8201;5;ИИН есть в реестре ФЛ;Есть прописка;ЗКО;Нет недвижимости;Живой;2;Не соответствует;93239418;A;2;2025-06-06 11:54:09
232048134482;2023-12-06 20:59:08;2020-11-17 20:59:08;Госслужащие;Пенсионеры по возрасту;8722;2;ИИН есть в реестре ФЛ;Есть прописка;Карагандинская;Нет недвижимости;Живой;0;Частично соответствует;64638836;D;5;2025-06-09 05:35:34
373434852271;2023-08-15 17:57:34;2022-05-02 17:57:34;Социально-уязвимые;Семьи с детьми-инвалидами;9230;5;ИИН есть в реестре ФЛ;Есть прописка;Алматинская;Есть недвижимость;Живой;0;Частично соответствует;31325557;B;8;2025-06-16 21:46:02
781032764217;2025-03-06 14:24:40;2024-01-06 14:24:40;Многодетные семьи;Семьи с детьми-инвалидами;1273;2;ИИН есть в реестре ФЛ;Нет прописки;Кызылординская;Нет недвижимости;Живой;1;Соответствует;57390686;C;6;2025-06-13 10:31:29
437693327257;2025-03-14 11:17:16;2023-02-15 11:17:16;Неполные семьи;Пенсионеры по возрасту;1861;5;ИИН есть в реестре ФЛ;Есть прописка;Павлодарская;Есть недвижимость;Живой;0;Соответствует;90099912;A;5;2025-06-12 22:05:23
306730306426;2024-05-16 10:48:22;2021-09-13 10:48:22;Неполные семьи;Лица с инвалидностью;9242;4;ИИН есть в реестре ФЛ;Есть прописка;Шымкент;Нет недвижимости;Живой;1;Частично соответствует;82486740;C;7;2025-06-18 22:23:43
363493013156;2024-05-04 09:19:16;2023-01-05 09:19:16;Госслужащие;Пенсионеры по возрасту;4314;5;ИИН есть в реестре ФЛ;Нет прописки;Костанайская;Есть недвижимость;Живой;3;Частично соответствует;72245135;C;4;2025-05-29 00:33:04
420213635142;2023-10-08 06:06:44;2022-03-02 06:06:44;Неполные семьи;Малообеспеченные;4676;2;ИИН есть в реестре ФЛ;Есть прописка;Жамбылская;Есть недвижимость;Живой;3;Соответствует;53190912;B;8;2025-06-16 21:12:31
719318188795;2024-07-24 20:02:04;2021-12-23 20:02:04;Неполные семьи;Пенсионеры по возрасту;8825;2;ИИН есть в реестре ФЛ;Есть прописка;Алматы;Есть недвижимость;Живой;0;Не соответствует;47990490;D;9;2025-06-19 17:54:00
723573443055;2024-01-25 00:55:57;2022-05-03 00:55:57;Неполные семьи;Семьи с детьми-инвалидами;9479;2;ИИН есть в реестре ФЛ;Есть прописка;Кызылординская;Нет недвижимости;Живой;1;Частично соответствует;80651518;A;6;2025-06-14 11:59:21
