fake_iin_bin;appeal_id;reg_number;current_working_state;status_overdue;applicant_type;person_age;citizenship;gender;issue;appeal_type;region;start_dt;deadline;finish_dt;appeal_decision;month_name;mark
477258662365;81009056495618;ЖТ-2037-7889255;В работе;В работе;Юридическое лицо;67;УЗБЕКИСТАН;Женский;Здравоохранение;Жалоба;Жамбылская;2025-02-05 23:30:08;2025-02-12 23:30:08;2025-03-08 23:30:08;Рассмотрено;Январь;Удовлетворительно
548340540254;57621628711680;ЖТ-9051-5186449;На рассмотрении;Завершено;Юридическое лицо;47;УЗБЕКИСТАН;Мужской;Жилищный вопрос;Жалоба;Алматы;2025-04-25 02:50:54;2025-05-19 02:50:54;2025-05-25 02:50:54;Рассмотрено;Октябрь;Плохо
187331124984;53659845032684;ЖТ-6291-4865281;Завершено;В работе;Юридическое лицо;22;КАЗАХСТАН;Женский;Жилищный вопрос;Запрос;Жамбылская;2025-03-23 11:56:28;2025-04-07 11:56:28;2025-04-21 11:56:28;Предоставить ответ;Декабрь;Удовлетворительно
660164264981;12565649515560;ЖТ-5423-5733221;В работе;В работе;Юридическое лицо;56;УЗБЕКИСТАН;Мужской;Жилищный вопрос;Запрос;Шымкент;2024-10-08 11:49:06;2024-10-28 11:49:06;2024-11-06 11:49:06;Предоставить ответ;Январь;Плохо
210759132777;15310841014004;ЖТ-5929-6222927;На рассмотрении;Завершено;Юридическое лицо;51;КАЗАХСТАН;Женский;Земельные отношения;Заявление;Костанайская;2024-01-26 15:42:23;2024-02-12 15:42:23;2024-02-22 15:42:23;Рассмотрено;Ноябрь;
844593996265;43430821061704;ЖТ-7947-3834735;В работе;Завершено;Физическое лицо;56;РОССИЯ;Женский;Земельные отношения;Жалоба;Жамбылская;2023-07-26 12:00:57;2023-08-03 12:00:57;2023-08-23 12:00:57;Отказ;Декабрь;Удовлетворительно
608698492376;49658737757389;ЖТ-6886-2392407;На рассмотрении;Завершено;Физическое лицо;63;УЗБЕКИСТАН;Женский;Предпринимательство;Жалоба;Улытауская;2024-11-01 01:46:15;2024-11-16 01:46:15;2024-11-30 01:46:15;Отказ;Февраль;Плохо
882124667398;82610055218541;ЖТ-1412-4782613;В работе;В работе;Юридическое лицо;19;УЗБЕКИСТАН;Женский;Социальное обеспечение;Жалоба;Абайская;2025-03-24 02:37:12;2025-04-18 02:37:12;2025-04-06 02:37:12;Принять благоприятный акт;Май;Плохо
486051545285;13753502795917;ЖТ-6068-5361530;В работе;Завершено;Юридическое лицо;50;РОССИЯ;Женский;Предпринимательство;Жалоба;Алматы;2025-02-10 04:04:15;2025-02-24 04:04:15;2025-03-14 04:04:15;Рассмотрено;Октябрь;Хорошо
816034202609;29362339847363;ЖТ-0472-7790104;Отказано;В работе;Юридическое лицо;57;УЗБЕКИСТАН;Мужской;Здравоохранение;Запрос;Карагандинская;2024-02-12 09:03:05;2024-02-19 09:03:05;2024-02-22 09:03:05;Отказ;Март;Плохо
701937603321;84279779537138;ЖТ-6143-4103697;В работе;Завершено;Юридическое лицо;26;РОССИЯ;Женский;Жилищный вопрос;Предложение;СКО;2023-11-29 02:46:36;2023-12-09 02:46:36;2023-12-19 02:46:36;Принять благоприятный акт;Июль;Плохо
754981779142;12312994738738;ЖТ-8932-4609539;На рассмотрении;В работе;Физическое лицо;64;РОССИЯ;Женский;Земельные отношения;Предложение;Улытауская;2023-08-09 11:07:34;2023-08-19 11:07:34;2023-09-13 11:07:34;Отказ;Сентябрь;
837292860632;83671941737423;ЖТ-5188-8880670;На рассмотрении;Отказано;Физическое лицо;79;РОССИЯ;Женский;Здравоохранение;Заявление;ВКО;2024-04-23 21:05:04;2024-04-30 21:05:04;2024-05-22 21:05:04;Предоставить ответ;Январь;Удовлетворительно
512235425357;60255482090360;ЖТ-1531-9520585;Отказано;На рассмотрении;Юридическое лицо;80;РОССИЯ;Мужской;Жилищный вопрос;Жалоба;Кызылординская;2024-09-30 22:17:47;2024-10-22 22:17:47;2024-10-26 22:17:47;Отказ;Март;Плохо
854965668757;77348073875387;ЖТ-2217-0430305;На рассмотрении;Отказано;Физическое лицо;81;КАЗАХСТАН;Мужской;Предпринимательство;Жалоба;Костанайская;2025-02-07 20:04:06;2025-02-18 20:04:06;2025-02-26 20:04:06;Предоставить ответ;Февраль;
536005252551;76625864994633;ЖТ-4034-5054156;На рассмотрении;На рассмотрении;Юридическое лицо;64;УЗБЕКИСТАН;Женский;Земельные отношения;Заявление;Атырауская;2025-05-06 09:26:00;2025-05-13 09:26:00;2025-05-18 09:26:00;Рассмотрено;Июль;Удовлетворительно
584228819436;57714452317911;ЖТ-2775-8416169;Завершено;Завершено;Физическое лицо;79;УЗБЕКИСТАН;Мужской;Здравоохранение;Запрос;Актюбинская;2025-04-04 08:04:19;2025-04-23 08:04:19;2025-04-14 08:04:19;Отказ;Апрель;Плохо
697775508839;55205792507580;ЖТ-1154-4796275;Завершено;Завершено;Юридическое лицо;27;УЗБЕКИСТАН;Женский;Социальное обеспечение;Запрос;Астана;2025-06-20 11:36:17;2025-06-30 11:36:17;2025-07-03 11:36:17;Предоставить ответ;Июнь;
490462379884;48639393850051;ЖТ-0165-8202970;Завершено;На рассмотрении;Юридическое лицо;69;КАЗАХСТАН;Женский;Социальное обеспечение;Заявление;Кызылординская;2024-05-16 04:53:02;2024-06-01 04:53:02;2024-05-28 04:53:02;Рассмотрено;Июнь;
955712084340;61555263407359;ЖТ-5690-9275571;На рассмотрении;В работе;Юридическое лицо;58;КАЗАХСТАН;Женский;Предпринимательство;Жалоба;Шымкент;2023-09-24 19:01:32;2023-10-19 19:01:32;2023-10-19 19:01:32;Принять благоприятный акт;Апрель;
501705971417;54244167659316;ЖТ-4310-2786814;В работе;На рассмотрении;Физическое лицо;76;УЗБЕКИСТАН;Женский;Социальное обеспечение;Предложение;Алматы;2024-08-16 19:44:33;2024-08-30 19:44:33;2024-09-18 19:44:33;Рассмотрено;Февраль;Плохо
592650091135;50190636981171;ЖТ-7312-1727155;На рассмотрении;Отказано;Физическое лицо;55;УЗБЕКИСТАН;Мужской;Здравоохранение;Предложение;Карагандинская;2025-01-10 16:19:36;2025-01-20 16:19:36;2025-02-15 16:19:36;Принять благоприятный акт;Ноябрь;Плохо
695067706602;99750644036024;ЖТ-2583-1323705;На рассмотрении;На рассмотрении;Физическое лицо;52;КАЗАХСТАН;Женский;Предпринимательство;Жалоба;Карагандинская;2024-11-23 21:20:40;2024-12-15 21:20:40;2024-12-19 21:20:40;Предоставить ответ;Март;Плохо
612685569631;28264570248152;ЖТ-9114-6786691;На рассмотрении;Отказано;Юридическое лицо;59;КАЗАХСТАН;Мужской;Предпринимательство;Предложение;Актюбинская;2024-08-02 06:51:33;2024-08-24 06:51:33;2024-09-09 06:51:33;Отказ;Октябрь;Хорошо
805736260017;73325316348551;ЖТ-7852-8922680;Завершено;В работе;Юридическое лицо;27;РОССИЯ;Женский;Социальное обеспечение;Предложение;Кызылординская;2023-09-24 03:11:25;2023-10-09 03:11:25;2023-10-23 03:11:25;Принять благоприятный акт;Апрель;Плохо
269728956268;33172654766902;ЖТ-2535-8414384;На рассмотрении;Завершено;Физическое лицо;60;УЗБЕКИСТАН;Мужской;Социальное обеспечение;Запрос;Астана;2025-02-20 21:33:57;2025-03-13 21:33:57;2025-03-15 21:33:57;Отказ;Декабрь;Плохо
775610487239;23149186163759;ЖТ-8299-2299590;В работе;Отказано;Физическое лицо;76;УЗБЕКИСТАН;Женский;Предпринимательство;Предложение;Актюбинская;2023-09-24 00:26:48;2023-10-06 00:26:48;2023-10-05 00:26:48;Рассмотрено;Октябрь;Удовлетворительно
186021209147;47248433604498;ЖТ-3969-0784473;Завершено;На рассмотрении;Юридическое лицо;82;УЗБЕКИСТАН;Мужской;Социальное обеспечение;Запрос;Туркестанская;2025-02-16 09:40:03;2025-03-14 09:40:03;2025-02-28 09:40:03;Принять благоприятный акт;Сентябрь;Хорошо
545323644743;73828786454611;ЖТ-1027-6773592;Отказано;В работе;Физическое лицо;51;РОССИЯ;Мужской;Социальное обеспечение;Жалоба;Астана;2025-02-01 09:25:40;2025-03-02 09:25:40;2025-03-02 09:25:40;Предоставить ответ;Декабрь;
450977696076;58609841899473;ЖТ-6258-8153714;Отказано;На рассмотрении;Физическое лицо;49;УЗБЕКИСТАН;Мужской;Предпринимательство;Предложение;Шымкент;2024-02-07 22:04:03;2024-02-17 22:04:03;2024-02-24 22:04:03;Предоставить ответ;Сентябрь;Плохо
